name,code,division_type,codename,district_code
Xã Thái Tân,10642,xã,xa_thai_tan,291
Xã An Phú,10645,xã,xa_an_phu,291
Xã Hồng Phong,10654,xã,xa_hong_phong,291
Xã Đồng Lạc,10657,xã,xa_dong_lac,291
Xã Minh Tân,10666,xã,xa_minh_tan,291
Phường An Lưu,10675,xã,phuong_an_luu,292
Xã Bạch Đằng,10678,xã,xa_bach_dang,292
Phường Thất Hùng,10681,xã,phuong_that_hung,292
Xã Lê Ninh,10684,xã,xa_le_ninh,292
Phường Phạm Thái,10693,xã,phuong_pham_thai,292
Phường Duy Tân,10696,xã,phuong_duy_tan,292
Phường Tân Dân,10699,xã,phuong_tan_dan,292
Phường Minh Tân,10702,xã,phuong_minh_tan,292
Xã Quang Thành,10705,xã,xa_quang_thanh,292
Xã Hiệp Hòa,10708,xã,xa_hiep_hoa,292
Phường Phú Thứ,10714,xã,phuong_phu_thu,292
Xã Thăng Long,10717,xã,xa_thang_long,292
Xã Lạc Long,10720,xã,xa_lac_long,292
Phường An Sinh,10723,xã,phuong_an_sinh,292
Phường Hiệp Sơn,10726,xã,phuong_hiep_son,292
Xã Thượng Quận,10729,xã,xa_thuong_quan,292
Phường An Phụ,10732,xã,phuong_an_phu,292
Phường Hiệp An,10735,xã,phuong_hiep_an,292
Phường Long Xuyên,10738,xã,phuong_long_xuyen,292
Phường Thái Thịnh,10741,xã,phuong_thai_thinh,292
Phường Hiến Thành,10744,xã,phuong_hien_thanh,292
Xã Minh Hòa,10747,xã,xa_minh_hoa,292
Thị trấn Phú Thái,10750,xã,thi_tran_phu_thai,293
Xã Lai Khê,10756,xã,xa_lai_khe,293
Xã Vũ Dũng,10762,xã,xa_vu_dung,293
Xã Tuấn Việt,10768,xã,xa_tuan_viet,293
Xã Kim Xuyên,10771,xã,xa_kim_xuyen,293
Xã Ngũ Phúc,10777,xã,xa_ngu_phuc,293
Xã Kim Anh,10780,xã,xa_kim_anh,293
Xã Kim Liên,10783,xã,xa_kim_lien,293
Xã Kim Tân,10786,xã,xa_kim_tan,293
Xã Kim Đính,10792,xã,xa_kim_dinh,293
Xã Hòa Bình,10798,xã,xa_hoa_binh,293
Xã Tam Kỳ,10801,xã,xa_tam_ky,293
Xã Đồng Cẩm,10804,xã,xa_dong_cam,293
Xã Đại Đức,10810,xã,xa_dai_duc,293
Thị trấn Thanh Hà,10813,xã,thi_tran_thanh_ha,294
Xã Hồng Lạc,10816,xã,xa_hong_lac,294
Xã Tân Việt,10825,xã,xa_tan_viet,294
Xã Cẩm Việt,10828,xã,xa_cam_viet,294
Xã Thanh An,10831,xã,xa_thanh_an,294
Xã Thanh Lang,10834,xã,xa_thanh_lang,294
Xã Tân An,10840,xã,xa_tan_an,294
Xã Liên Mạc,10843,xã,xa_lien_mac,294
Xã Thanh Hải,10846,xã,xa_thanh_hai,294
Xã Thanh Xuân,10855,xã,xa_thanh_xuan,294
Xã Thanh Tân,10861,xã,xa_thanh_tan,294
Xã An Phượng,10864,xã,xa_an_phuong,294
Xã Thanh Sơn,10867,xã,xa_thanh_son,294
Xã Thanh Quang,10876,xã,xa_thanh_quang,294
Xã Thanh Hồng,10879,xã,xa_thanh_hong,294
Xã Vĩnh Cường,10882,xã,xa_vinh_cuong,294
Thị trấn Cẩm Giang,10888,xã,thi_tran_cam_giang,295
Thị trấn Lai Cách,10891,xã,thi_tran_lai_cach,295
Xã Cẩm Hưng,10894,xã,xa_cam_hung,295
Xã Cẩm Hoàng,10897,xã,xa_cam_hoang,295
Xã Cẩm Văn,10900,xã,xa_cam_van,295
Xã Ngọc Liên,10903,xã,xa_ngoc_lien,295
Xã Cẩm Vũ,10909,xã,xa_cam_vu,295
Xã Đức Chính,10912,xã,xa_duc_chinh,295
Xã Định Sơn,10918,xã,xa_dinh_son,295
Xã Lương Điền,10924,xã,xa_luong_dien,295
Xã Cao An,10927,xã,xa_cao_an,295
Xã Tân Trường,10930,xã,xa_tan_truong,295
Xã Phúc Điền,10933,xã,xa_phuc_dien,295
Xã Cẩm Đông,10939,xã,xa_cam_dong,295
Xã Cẩm Đoài,10942,xã,xa_cam_doai,295
Thị trấn Kẻ Sặt,10945,xã,thi_tran_ke_sat,296
Xã Vĩnh Hưng,10951,xã,xa_vinh_hung,296
Xã Hùng Thắng,10954,xã,xa_hung_thang,296
Xã Vĩnh Hồng,10960,xã,xa_vinh_hong,296
Xã Long Xuyên,10963,xã,xa_long_xuyen,296
Xã Tân Việt,10966,xã,xa_tan_viet,296
Xã Thúc Kháng,10969,xã,xa_thuc_khang,296
Xã Tân Hồng,10972,xã,xa_tan_hong,296
Xã Hồng Khê,10978,xã,xa_hong_khe,296
Xã Thái Minh,10981,xã,xa_thai_minh,296
Xã Cổ Bì,10984,xã,xa_co_bi,296
Xã Nhân Quyền,10987,xã,xa_nhan_quyen,296
Xã Thái Dương,10990,xã,xa_thai_duong,296
Xã Thái Hòa,10993,xã,xa_thai_hoa,296
Xã Bình Xuyên,10996,xã,xa_binh_xuyen,296
Thị trấn Gia Lộc,10999,xã,thi_tran_gia_loc,297
Xã Thống Nhất,11008,xã,xa_thong_nhat,297
Xã Yết Kiêu,11020,xã,xa_yet_kieu,297
Xã Gia Phúc,11035,xã,xa_gia_phuc,297
Xã Gia Tiến,11038,xã,xa_gia_tien,297
Xã Lê Lợi,11041,xã,xa_le_loi,297
Xã Toàn Thắng,11044,xã,xa_toan_thang,297
Xã Hoàng Diệu,11047,xã,xa_hoang_dieu,297
Xã Hồng Hưng,11050,xã,xa_hong_hung,297
Xã Phạm Trấn,11053,xã,xa_pham_tran,297
Xã Đoàn Thượng,11056,xã,xa_doan_thuong,297
Xã Thống Kênh,11059,xã,xa_thong_kenh,297
Xã Nhật Quang,11065,xã,xa_nhat_quang,297
Xã Quang Đức,11071,xã,xa_quang_duc,297
Thị trấn Tứ Kỳ,11074,xã,thi_tran_tu_ky,298
Xã Đại Sơn,11083,xã,xa_dai_son,298
Xã Hưng Đạo,11086,xã,xa_hung_dao,298
Xã Bình Lăng,11092,xã,xa_binh_lang,298
Xã Chí Minh,11095,xã,xa_chi_minh,298
Xã Kỳ Sơn,11098,xã,xa_ky_son,298
Xã Quang Phục,11101,xã,xa_quang_phuc,298
Xã Tân Kỳ,11113,xã,xa_tan_ky,298
Xã Quang Khải,11116,xã,xa_quang_khai,298
Xã Đại Hợp,11119,xã,xa_dai_hop,298
Xã Dân An,11122,xã,xa_dan_an,298
Xã An Thanh,11125,xã,xa_an_thanh,298
Xã Minh Đức,11128,xã,xa_minh_duc,298
Xã Văn Tố,11131,xã,xa_van_to,298
Xã Quang Trung,11134,xã,xa_quang_trung,298
Xã Lạc Phượng,11140,xã,xa_lac_phuong,298
Xã Tiên Động,11143,xã,xa_tien_dong,298
Xã Nguyên Giáp,11146,xã,xa_nguyen_giap,298
Xã Hà Kỳ,11149,xã,xa_ha_ky,298
Xã Hà Thanh,11152,xã,xa_ha_thanh,298
Xã Ứng Hoè,11161,xã,xa_ung_hoe,299
Xã Nghĩa An,11164,xã,xa_nghia_an,299
Xã Đức Phúc,11167,xã,xa_duc_phuc,299
Xã An Đức,11173,xã,xa_an_duc,299
Xã Tân Hương,11179,xã,xa_tan_huong,299
Xã Vĩnh Hòa,11185,xã,xa_vinh_hoa,299
Xã Bình Xuyên,11188,xã,xa_binh_xuyen,299
Xã Tân Phong,11197,xã,xa_tan_phong,299
Thị trấn Ninh Giang,11203,xã,thi_tran_ninh_giang,299
Xã Tân Quang,11206,xã,xa_tan_quang,299
Xã Hồng Dụ,11215,xã,xa_hong_du,299
Xã Văn Hội,11218,xã,xa_van_hoi,299
Xã Hồng Phong,11224,xã,xa_hong_phong,299
Xã Hiệp Lực,11227,xã,xa_hiep_luc,299
Xã Kiến Phúc,11230,xã,xa_kien_phuc,299
Xã Hưng Long,11233,xã,xa_hung_long,299
Thị trấn Thanh Miện,11239,xã,thi_tran_thanh_mien,300
Xã Thanh Tùng,11242,xã,xa_thanh_tung,300
Xã Phạm Kha,11245,xã,xa_pham_kha,300
Xã Ngô Quyền,11248,xã,xa_ngo_quyen,300
Xã Đoàn Tùng,11251,xã,xa_doan_tung,300
Xã Hồng Quang,11254,xã,xa_hong_quang,300
Xã Tân Trào,11257,xã,xa_tan_trao,300
Xã Lam Sơn,11260,xã,xa_lam_son,300
Xã Đoàn Kết,11263,xã,xa_doan_ket,300
Xã Lê Hồng,11266,xã,xa_le_hong,300
Xã Tứ Cường,11269,xã,xa_tu_cuong,300
Xã Ngũ Hùng,11275,xã,xa_ngu_hung,300
Xã Cao Thắng,11278,xã,xa_cao_thang,300
Xã Chi Lăng Bắc,11281,xã,xa_chi_lang_bac,300
Xã Chi Lăng Nam,11284,xã,xa_chi_lang_nam,300
Xã Thanh Giang,11287,xã,xa_thanh_giang,300
Xã Hồng Phong,11293,xã,xa_hong_phong,300
Phường Quán Toan,11296,xã,phuong_quan_toan,303
Phường Hùng Vương,11299,xã,phuong_hung_vuong,303
Phường Sở Dầu,11302,xã,phuong_so_dau,303
Phường Thượng Lý,11305,xã,phuong_thuong_ly,303
Phường Minh Khai,11311,xã,phuong_minh_khai,303
Phường Hoàng Văn Thụ,11320,xã,phuong_hoang_van_thu,303
Phường Phan Bội Châu,11323,xã,phuong_phan_boi_chau,303
Phường Đại Bản,11587,xã,phuong_dai_ban,303
Phường An Hưng,11599,xã,phuong_an_hung,303
Phường An Hồng,11602,xã,phuong_an_hong,303
Phường Máy Chai,11329,xã,phuong_may_chai,304
Phường Vạn Mỹ,11335,xã,phuong_van_my,304
Phường Cầu Tre,11338,xã,phuong_cau_tre,304
Phường Gia Viên,11341,xã,phuong_gia_vien,304
Phường Cầu Đất,11344,xã,phuong_cau_dat,304
Phường Đông Khê,11350,xã,phuong_dong_khe,304
Phường Đằng Giang,11359,xã,phuong_dang_giang,304
Phường Lạch Tray,11365,xã,phuong_lach_tray,304
Phường An Biên,11371,xã,phuong_an_bien,305
Phường Trần Nguyên Hãn,11383,xã,phuong_tran_nguyen_han,305
Phường Hàng Kênh,11395,xã,phuong_hang_kenh,305
Phường An Dương,11401,xã,phuong_an_duong,305
Phường Dư Hàng Kênh,11404,xã,phuong_du_hang_kenh,305
Phường Kênh Dương,11405,xã,phuong_kenh_duong,305
Phường Vĩnh Niệm,11407,xã,phuong_vinh_niem,305
Phường Đông Hải 1,11410,xã,phuong_dong_hai_1,306
Phường Đông Hải 2,11411,xã,phuong_dong_hai_2,306
Phường Đằng Lâm,11413,xã,phuong_dang_lam,306
Phường Thành Tô,11414,xã,phuong_thanh_to,306
Phường Đằng Hải,11416,xã,phuong_dang_hai,306
Phường Nam Hải,11419,xã,phuong_nam_hai,306
Phường Cát Bi,11422,xã,phuong_cat_bi,306
Phường Tràng Cát,11425,xã,phuong_trang_cat,306
Phường Đồng Hoà,11431,xã,phuong_dong_hoa,307
Phường Bắc Sơn,11434,xã,phuong_bac_son,307
Phường Nam Sơn,11437,xã,phuong_nam_son,307
Phường Ngọc Sơn,11440,xã,phuong_ngoc_son,307
Phường Trần Thành Ngọ,11443,xã,phuong_tran_thanh_ngo,307
Phường Văn Đẩu,11446,xã,phuong_van_dau,307
Phường Bắc Hà,11449,xã,phuong_bac_ha,307
Phường Ngọc Xuyên,11455,xã,phuong_ngoc_xuyen,308
Phường Hải Sơn,11458,xã,phuong_hai_son,308
Phường Vạn Hương,11461,xã,phuong_van_huong,308
Phường Minh Đức,11465,xã,phuong_minh_duc,308
Phường Bàng La,11467,xã,phuong_bang_la,308
Phường Hợp Đức,11737,xã,phuong_hop_duc,308
Phường Đa Phúc,11683,xã,phuong_da_phuc,309
Phường Hưng Đạo,11686,xã,phuong_hung_dao,309
Phường Anh Dũng,11689,xã,phuong_anh_dung,309
Phường Hải Thành,11692,xã,phuong_hai_thanh,309
Phường Hoà Nghĩa,11707,xã,phuong_hoa_nghia,309
Phường Tân Thành,11740,xã,phuong_tan_thanh,309
Phường Minh Đức,11473,xã,phuong_minh_duc,311
Xã Liên Xuân,11485,xã,xa_lien_xuan,311
Phường Lưu Kiếm,11488,xã,phuong_luu_kiem,311
Xã Bạch Đằng,11500,xã,xa_bach_dang,311
Xã Ninh Sơn,11503,xã,xa_ninh_son,311
Phường Quảng Thanh,11506,xã,phuong_quang_thanh,311
Phường Trần Hưng Đạo,11512,xã,phuong_tran_hung_dao,311
Xã Quang Trung,11518,xã,xa_quang_trung,311
Phường Lê Hồng Phong,11521,xã,phuong_le_hong_phong,311
Phường Hoà Bình,11527,xã,phuong_hoa_binh,311
Phường Thủy Hà,11530,xã,phuong_thuy_ha,311
Phường An Lư,11533,xã,phuong_an_lu,311
Phường Phạm Ngũ Lão,11539,xã,phuong_pham_ngu_lao,311
Phường Nam Triệu Giang,11542,xã,phuong_nam_trieu_giang,311
Phường Tam Hưng,11545,xã,phuong_tam_hung,311
Phường Lập Lễ,11551,xã,phuong_lap_le,311
Phường Thiên Hương,11557,xã,phuong_thien_huong,311
Phường Thuỷ Đường,11560,xã,phuong_thuy_duong,311
Phường Hoàng Lâm,11569,xã,phuong_hoang_lam,311
Phường Hoa Động,11572,xã,phuong_hoa_dong,311
Phường Dương Quan,11578,xã,phuong_duong_quan,311
Phường Lê Lợi,11581,xã,phuong_le_loi,312
Phường Lê Thiện,11584,xã,phuong_le_thien,312
Phường An Hoà,11590,xã,phuong_an_hoa,312
Phường Hồng Phong,11593,xã,phuong_hong_phong,312
Phường Tân Tiến,11596,xã,phuong_tan_tien,312
Phường Nam Sơn,11608,xã,phuong_nam_son,312
Phường An Hải,11614,xã,phuong_an_hai,312
Phường Đồng Thái,11617,xã,phuong_dong_thai,312
Phường An Đồng,11623,xã,phuong_an_dong,312
Phường Hồng Thái,11626,xã,phuong_hong_thai,312
Thị trấn An Lão,11629,xã,thi_tran_an_lao,313
Xã Bát Trang,11632,xã,xa_bat_trang,313
Xã Trường Thọ,11635,xã,xa_truong_tho,313
Xã Trường Thành,11638,xã,xa_truong_thanh,313
Xã An Tiến,11641,xã,xa_an_tien,313
Xã Quang Hưng,11644,xã,xa_quang_hung,313
Xã Quang Trung,11647,xã,xa_quang_trung,313
Xã Quốc Tuấn,11650,xã,xa_quoc_tuan,313
Xã An Thắng,11653,xã,xa_an_thang,313
Thị trấn Trường Sơn,11656,xã,thi_tran_truong_son,313
Xã Tân Dân,11659,xã,xa_tan_dan,313
Xã Thái Sơn,11662,xã,xa_thai_son,313
Xã Tân Viên,11665,xã,xa_tan_vien,313
Xã Mỹ Đức,11668,xã,xa_my_duc,313
Xã Chiến Thắng,11671,xã,xa_chien_thang,313
Xã An Thọ,11674,xã,xa_an_tho,313
Xã An Thái,11677,xã,xa_an_thai,313
Thị trấn Núi Đối,11680,xã,thi_tran_nui_doi,314
Xã Đông Phương,11695,xã,xa_dong_phuong,314
Xã Thuận Thiên,11698,xã,xa_thuan_thien,314
Xã Hữu Bằng,11701,xã,xa_huu_bang,314
Xã Đại Đồng,11704,xã,xa_dai_dong,314
Xã Ngũ Phúc,11710,xã,xa_ngu_phuc,314
Xã Kiến Quốc,11713,xã,xa_kien_quoc,314
Xã Du Lễ,11716,xã,xa_du_le,314
Xã Thanh Sơn,11722,xã,xa_thanh_son,314
Xã Minh Tân,11725,xã,xa_minh_tan,314
Xã Kiến Hưng,11728,xã,xa_kien_hung,314
Xã Tân Phong,11734,xã,xa_tan_phong,314
Xã Tân Trào,11743,xã,xa_tan_trao,314
Xã Đoàn Xá,11746,xã,xa_doan_xa,314
Xã Tú Sơn,11749,xã,xa_tu_son,314
Xã Đại Hợp,11752,xã,xa_dai_hop,314
Thị trấn Tiên Lãng,11755,xã,thi_tran_tien_lang,315
Xã Đại Thắng,11758,xã,xa_dai_thang,315
Xã Tiên Cường,11761,xã,xa_tien_cuong,315
Xã Tự Cường,11764,xã,xa_tu_cuong,315
Xã Quyết Tiến,11770,xã,xa_quyet_tien,315
Xã Khởi Nghĩa,11773,xã,xa_khoi_nghia,315
Xã Tiên Thanh,11776,xã,xa_tien_thanh,315
Xã Cấp Tiến,11779,xã,xa_cap_tien,315
Xã Kiến Thiết,11782,xã,xa_kien_thiet,315
Xã Đoàn Lập,11785,xã,xa_doan_lap,315
Xã Tân Minh,11791,xã,xa_tan_minh,315
Xã Tiên Thắng,11797,xã,xa_tien_thang,315
Xã Tiên Minh,11800,xã,xa_tien_minh,315
Xã Bắc Hưng,11803,xã,xa_bac_hung,315
Xã Nam Hưng,11806,xã,xa_nam_hung,315
Xã Hùng Thắng,11809,xã,xa_hung_thang,315
Xã Tây Hưng,11812,xã,xa_tay_hung,315
Xã Đông Hưng,11815,xã,xa_dong_hung,315
Xã Vinh Quang,11821,xã,xa_vinh_quang,315
Thị trấn Vĩnh Bảo,11824,xã,thi_tran_vinh_bao,316
Xã Dũng Tiến,11827,xã,xa_dung_tien,316
Xã Giang Biên,11830,xã,xa_giang_bien,316
Xã Thắng Thuỷ,11833,xã,xa_thang_thuy,316
Xã Trung Lập,11836,xã,xa_trung_lap,316
Xã Việt Tiến,11839,xã,xa_viet_tien,316
Xã Vĩnh An,11842,xã,xa_vinh_an,316
Xã Vĩnh Hoà,11848,xã,xa_vinh_hoa,316
Xã Hùng Tiến,11851,xã,xa_hung_tien,316
Xã Tân Hưng,11857,xã,xa_tan_hung,316
Xã Tân Liên,11860,xã,xa_tan_lien,316
Xã Vĩnh Hưng,11866,xã,xa_vinh_hung,316
Xã Vĩnh Hải,11875,xã,xa_vinh_hai,316
Xã Liên Am,11881,xã,xa_lien_am,316
Xã Lý Học,11884,xã,xa_ly_hoc,316
Xã Tam Cường,11887,xã,xa_tam_cuong,316
Xã Hoà Bình,11890,xã,xa_hoa_binh,316
Xã Tiền Phong,11893,xã,xa_tien_phong,316
Xã Cao Minh,11902,xã,xa_cao_minh,316
Xã Trấn Dương,11911,xã,xa_tran_duong,316
Thị trấn Cát Bà,11914,xã,thi_tran_cat_ba,317
Thị trấn Cát Hải,11917,xã,thi_tran_cat_hai,317
Xã Nghĩa Lộ,11920,xã,xa_nghia_lo,317
Xã Đồng Bài,11923,xã,xa_dong_bai,317
Xã Hoàng Châu,11926,xã,xa_hoang_chau,317
Xã Văn Phong,11929,xã,xa_van_phong,317
Xã Phù Long,11932,xã,xa_phu_long,317
Xã Gia Luận,11935,xã,xa_gia_luan,317
Xã Hiền Hào,11938,xã,xa_hien_hao,317
Xã Trân Châu,11941,xã,xa_tran_chau,317
Xã Việt Hải,11944,xã,xa_viet_hai,317
Xã Xuân Đám,11947,xã,xa_xuan_dam,317
Phường Lam Sơn,11950,xã,phuong_lam_son,323
Phường Hiến Nam,11953,xã,phuong_hien_nam,323
Phường An Tảo,11956,xã,phuong_an_tao,323
Phường Lê Lợi,11959,xã,phuong_le_loi,323
Phường Minh Khai,11962,xã,phuong_minh_khai,323
Phường Hồng Châu,11968,xã,phuong_hong_chau,323
Xã Trung Nghĩa,11971,xã,xa_trung_nghia,323
Xã Liên Phương,11974,xã,xa_lien_phuong,323
Xã Phương Nam,11977,xã,xa_phuong_nam,323
Xã Quảng Châu,11980,xã,xa_quang_chau,323
Xã Bảo Khê,11983,xã,xa_bao_khe,323
Xã Phú Cường,12331,xã,xa_phu_cuong,323
Xã Hùng Cường,12334,xã,xa_hung_cuong,323
Xã Tân Hưng,12385,xã,xa_tan_hung,323
Xã Hoàng Hanh,12388,xã,xa_hoang_hanh,323
Thị trấn Như Quỳnh,11986,xã,thi_tran_nhu_quynh,325
Xã Lạc Đạo,11989,xã,xa_lac_dao,325
Xã Chỉ Đạo,11992,xã,xa_chi_dao,325
Xã Đại Đồng,11995,xã,xa_dai_dong,325
Xã Việt Hưng,11998,xã,xa_viet_hung,325
Xã Tân Quang,12001,xã,xa_tan_quang,325
Xã Đình Dù,12004,xã,xa_dinh_du,325
Xã Minh Hải,12007,xã,xa_minh_hai,325
Xã Lương Tài,12010,xã,xa_luong_tai,325
Xã Trưng Trắc,12013,xã,xa_trung_trac,325
Xã Lạc Hồng,12016,xã,xa_lac_hong,325
Thị trấn Văn Giang,12019,xã,thi_tran_van_giang,326
Xã Xuân Quan,12022,xã,xa_xuan_quan,326
Xã Cửu Cao,12025,xã,xa_cuu_cao,326
Xã Phụng Công,12028,xã,xa_phung_cong,326
Xã Nghĩa Trụ,12031,xã,xa_nghia_tru,326
Xã Long Hưng,12034,xã,xa_long_hung,326
Xã Vĩnh Khúc,12037,xã,xa_vinh_khuc,326
Xã Liên Nghĩa,12040,xã,xa_lien_nghia,326
Xã Tân Tiến,12043,xã,xa_tan_tien,326
Xã Thắng Lợi,12046,xã,xa_thang_loi,326
Xã Mễ Sở,12049,xã,xa_me_so,326
Thị trấn Yên Mỹ,12052,xã,thi_tran_yen_my,327
Xã Nguyễn Văn Linh,12055,xã,xa_nguyen_van_linh,327
Xã Đồng Than,12061,xã,xa_dong_than,327
Xã Ngọc Long,12064,xã,xa_ngoc_long,327
Xã Liêu Xá,12067,xã,xa_lieu_xa,327
Xã Hoàn Long,12070,xã,xa_hoan_long,327
Xã Tân Lập,12073,xã,xa_tan_lap,327
Xã Thanh Long,12076,xã,xa_thanh_long,327
Xã Yên Phú,12079,xã,xa_yen_phu,327
Xã Trung Hòa,12085,xã,xa_trung_hoa,327
Xã Việt Yên,12091,xã,xa_viet_yen,327
Xã Tân Minh,12100,xã,xa_tan_minh,327
Phường Bần Yên Nhân,12103,xã,phuong_ban_yen_nhan,328
Phường Phan Đình Phùng,12106,xã,phuong_phan_dinh_phung,328
Xã Cẩm Xá,12109,xã,xa_cam_xa,328
Xã Dương Quang,12112,xã,xa_duong_quang,328
Xã Hòa Phong,12115,xã,xa_hoa_phong,328
Phường Nhân Hòa,12118,xã,phuong_nhan_hoa,328
Phường Dị Sử,12121,xã,phuong_di_su,328
Phường Bạch Sam,12124,xã,phuong_bach_sam,328
Phường Minh Đức,12127,xã,phuong_minh_duc,328
Phường Phùng Chí Kiên,12130,xã,phuong_phung_chi_kien,328
Xã Xuân Dục,12133,xã,xa_xuan_duc,328
Xã Ngọc Lâm,12136,xã,xa_ngoc_lam,328
Xã Hưng Long,12139,xã,xa_hung_long,328
Thị trấn Ân Thi,12142,xã,thi_tran_an_thi,329
Xã Phù Ủng,12145,xã,xa_phu_ung,329
Xã Bắc Sơn,12148,xã,xa_bac_son,329
Xã Bãi Sậy,12151,xã,xa_bai_say,329
Xã Đào Dương,12154,xã,xa_dao_duong,329
Xã Quang Vinh,12157,xã,xa_quang_vinh,329
Xã Vân Du,12160,xã,xa_van_du,329
Xã Xuân Trúc,12166,xã,xa_xuan_truc,329
Xã Hoàng Hoa Thám,12169,xã,xa_hoang_hoa_tham,329
Xã Quảng Lãng,12172,xã,xa_quang_lang,329
Xã Đa Lộc,12175,xã,xa_da_loc,329
Xã Đặng Lễ,12178,xã,xa_dang_le,329
Xã Cẩm Ninh,12181,xã,xa_cam_ninh,329
Xã Nguyễn Trãi,12184,xã,xa_nguyen_trai,329
Xã Hồ Tùng Mậu,12190,xã,xa_ho_tung_mau,329
Xã Tiền Phong,12193,xã,xa_tien_phong,329
Xã Hồng Quang,12196,xã,xa_hong_quang,329
Xã Hạ Lễ,12202,xã,xa_ha_le,329
Thị trấn Khoái Châu,12205,xã,thi_tran_khoai_chau,330
Xã Đông Tảo,12208,xã,xa_dong_tao,330
Xã Bình Minh,12211,xã,xa_binh_minh,330
Xã Phạm Hồng Thái,12214,xã,xa_pham_hong_thai,330
Xã Ông Đình,12220,xã,xa_ong_dinh,330
Xã Tân Dân,12223,xã,xa_tan_dan,330
Xã Tứ Dân,12226,xã,xa_tu_dan,330
Xã An Vĩ,12229,xã,xa_an_vi,330
Xã Đông Kết,12232,xã,xa_dong_ket,330
Xã Dân Tiến,12238,xã,xa_dan_tien,330
Xã Đồng Tiến,12244,xã,xa_dong_tien,330
Xã Tân Châu,12247,xã,xa_tan_chau,330
Xã Liên Khê,12250,xã,xa_lien_khe,330
Xã Phùng Hưng,12253,xã,xa_phung_hung,330
Xã Việt Hòa,12256,xã,xa_viet_hoa,330
Xã Đông Ninh,12259,xã,xa_dong_ninh,330
Xã Đại Tập,12262,xã,xa_dai_tap,330
Xã Chí Minh,12265,xã,xa_chi_minh,330
Xã Thuần Hưng,12271,xã,xa_thuan_hung,330
Xã Nguyễn Huệ,12274,xã,xa_nguyen_hue,330
Thị trấn Lương Bằng,12280,xã,thi_tran_luong_bang,331
Xã Nghĩa Dân,12283,xã,xa_nghia_dan,331
Xã Toàn Thắng,12286,xã,xa_toan_thang,331
Xã Vĩnh Xá,12289,xã,xa_vinh_xa,331
Xã Phạm Ngũ Lão,12292,xã,xa_pham_ngu_lao,331
Xã Phú Thọ,12295,xã,xa_phu_tho,331
Xã Đồng Thanh,12298,xã,xa_dong_thanh,331
Xã Song Mai,12301,xã,xa_song_mai,331
Xã Chính Nghĩa,12304,xã,xa_chinh_nghia,331
Xã Mai Động,12313,xã,xa_mai_dong,331
Xã Đức Hợp,12316,xã,xa_duc_hop,331
Xã Hùng An,12319,xã,xa_hung_an,331
Xã Ngọc Thanh,12322,xã,xa_ngoc_thanh,331
Xã Diên Hồng,12325,xã,xa_dien_hong,331
Xã Hiệp Cường,12328,xã,xa_hiep_cuong,331
Thị trấn Vương,12337,xã,thi_tran_vuong,332
Xã Hưng Đạo,12340,xã,xa_hung_dao,332
Xã Nhật Tân,12346,xã,xa_nhat_tan,332
Xã Lệ Xá,12352,xã,xa_le_xa,332
Xã An Viên,12355,xã,xa_an_vien,332
Xã Trung Dũng,12361,xã,xa_trung_dung,332
Xã Hải Thắng,12364,xã,xa_hai_thang,332
Xã Thủ Sỹ,12367,xã,xa_thu_sy,332
Xã Thiện Phiến,12370,xã,xa_thien_phien,332
Xã Thụy Lôi,12373,xã,xa_thuy_loi,332
Xã Cương Chính,12376,xã,xa_cuong_chinh,332
Thị trấn Trần Cao,12391,xã,thi_tran_tran_cao,333
Xã Minh Tân,12394,xã,xa_minh_tan,333
Xã Phan Sào Nam,12397,xã,xa_phan_sao_nam,333
Xã Quang Hưng,12400,xã,xa_quang_hung,333
Xã Minh Hoàng,12403,xã,xa_minh_hoang,333
Xã Đoàn Đào,12406,xã,xa_doan_dao,333
Xã Tống Phan,12409,xã,xa_tong_phan,333
Xã Đình Cao,12412,xã,xa_dinh_cao,333
Xã Nhật Quang,12415,xã,xa_nhat_quang,333
Xã Tam Đa,12421,xã,xa_tam_da,333
Xã Tiên Tiến,12424,xã,xa_tien_tien,333
Xã Nguyên Hòa,12427,xã,xa_nguyen_hoa,333
Xã Tống Trân,12430,xã,xa_tong_tran,333
Phường Lê Hồng Phong,12433,xã,phuong_le_hong_phong,336
Phường Bồ Xuyên,12436,xã,phuong_bo_xuyen,336
Phường Đề Thám,12439,xã,phuong_de_tham,336
Phường Kỳ Bá,12442,xã,phuong_ky_ba,336
Phường Quang Trung,12445,xã,phuong_quang_trung,336
Phường Phú Khánh,12448,xã,phuong_phu_khanh,336
Phường Tiền Phong,12451,xã,phuong_tien_phong,336
Phường Trần Hưng Đạo,12452,xã,phuong_tran_hung_dao,336
Phường Trần Lãm,12454,xã,phuong_tran_lam,336
Xã Đông Hòa,12457,xã,xa_dong_hoa,336
Phường Hoàng Diệu,12460,xã,phuong_hoang_dieu,336
Xã Phú Xuân,12463,xã,xa_phu_xuan,336
Xã Vũ Phúc,12466,xã,xa_vu_phuc,336
Xã Vũ Chính,12469,xã,xa_vu_chinh,336
Xã Đông Mỹ,12817,xã,xa_dong_my,336
Xã Đông Thọ,12820,xã,xa_dong_tho,336
Xã Vũ Đông,13084,xã,xa_vu_dong,336
Xã Vũ Lạc,13108,xã,xa_vu_lac,336
Xã Tân Bình,13225,xã,xa_tan_binh,336
